,player_id,name,club,league,height_cm,weight_kg,position,foot,country,age,PD_Info,Goals,Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xA,npxG+xA,Shots Total,Shots on target,Shots on target %,Goals/Shot,Goals/Shot on target,Average Shot Distance,Shots from free kicks,npxG/Sh,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Live-ball passes,Dead-ball passes,Passes from Free Kicks,Through Balls,Passes Under Pressure,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Ground passes,Low Passes,High Passes,Passes Attempted (Left),Passes Attempted (Right),Passes Attempted (Head),Throw-Ins taken,Passes Attempted (Other),Passes Offside,Passes Out of Bounds,Passes Intercepted,Passes Blocked,Shot-Creating Actions,SCA (PassLive),SCA (PassDead),SCA (Drib),SCA (Sh),SCA (Fld),SCA (Def),Goal-Creating Actions,GCA (PassLive),GCA (PassDead),GCA (Drib),GCA (Sh),GCA (Fld),GCA (Def),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Contested,% of dribblers tackled,Dribbled Past,Pressures,Successful Pressures,Successful Pressure %,Pressures (Def 3rd),Pressures (Mid 3rd),Pressures (Att 3rd),Blocks,Shots Blocked,Shots Saved,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Dribbles Completed,Dribbles Attempted,Successful Dribble %,Players Dribbled Past,Nutmegs,Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Pass Targets,Passes Received,Passes Received %,Progressive Passes Rec,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials won,Aerials lost,% of Aerials Won
73,be927d03,Ashley Young,Aston Villa,Premier League,175,64,Fullback,Right,England,36.46,Ashley Young - 36.46 - Aston Villa,0.06,0.23,0.06,0.0,0.0,0.12,0.0,0.08,0.08,0.11,0.19,0.94,0.23,25.0,0.06,0.25,17.4,0.12,0.08,-0.02,-0.02,31.21,38.75,80.5,548.82,178.66,15.08,16.71,90.2,12.45,15.19,81.9,3.39,5.32,63.7,1.4,1.99,0.94,0.29,2.75,32.26,6.49,0.99,0.06,5.79,1.11,1.64,0.47,0.12,0.18,0.0,23.67,8.24,6.84,7.25,25.07,1.23,4.79,0.12,0.29,0.7,0.88,0.99,2.22,1.75,0.35,0.06,0.0,0.06,0.0,0.35,0.23,0.06,0.06,0.0,0.0,0.0,1.93,0.76,0.88,0.58,0.47,0.53,0.88,60.0,0.35,8.65,2.22,25.7,3.39,2.86,2.4,1.17,0.18,0.0,1.05,2.98,1.81,0.0,47.69,2.57,14.26,19.4,16.77,2.1,41.49,0.53,1.11,47.4,0.58,0.06,28.46,131.03,80.12,3.39,1.11,0.29,0.7,0.41,34.89,29.92,85.8,3.04,0.0,1.05,1.81,0.18,0.0,0.0,0.0,5.2,0.47,0.82,36.4
74,51cf8561,Oleksandr Zinchenko,Manchester City,Premier League,175,61,Fullback,Left,Ukraine,25.03,Oleksandr Zinchenko - 25.03 - Manchester City,0.0,0.11,0.0,0.0,0.0,0.07,0.0,0.05,0.05,0.09,0.14,0.88,0.28,32.0,0.0,0.0,20.7,0.04,0.06,-0.05,-0.05,77.9,86.25,90.3,1276.46,358.69,41.23,43.25,95.3,30.19,32.67,92.4,5.52,7.96,69.3,0.85,7.08,1.06,0.11,5.73,77.51,8.74,1.66,0.14,8.85,1.13,0.92,0.42,0.04,0.28,0.0,66.04,11.93,8.28,69.76,6.48,2.55,6.62,0.14,0.11,0.25,1.7,1.24,2.09,1.7,0.21,0.0,0.04,0.11,0.04,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.63,0.96,0.74,0.64,0.25,0.85,1.81,47.1,0.96,9.06,3.01,33.2,3.01,4.11,1.95,1.45,0.21,0.0,1.42,3.04,2.51,0.04,95.13,2.69,18.79,54.68,27.18,0.71,86.53,0.39,0.74,52.4,0.46,0.04,61.09,279.56,152.22,8.07,2.62,0.14,0.64,0.5,72.91,69.58,95.4,1.88,0.0,0.67,0.57,0.07,0.0,0.0,0.0,8.71,1.52,0.78,66.2
75,3dd738a1,Ruben Aguilar,Monaco,Ligue 1,172,70,Fullback,Right,France,28.66,Ruben Aguilar - 28.66 - Monaco,0.0,0.04,0.0,0.0,0.0,0.12,0.0,0.04,0.04,0.08,0.12,0.25,0.12,50.0,0.0,0.0,13.4,0.0,0.16,-0.04,-0.04,59.11,70.01,84.4,1034.59,335.85,27.15,29.7,91.4,25.79,29.45,87.6,4.89,8.23,59.5,0.86,4.15,1.11,0.16,4.77,59.48,10.53,1.48,0.04,6.7,1.69,2.02,0.78,0.25,0.41,0.08,47.1,12.34,10.57,1.4,57.09,1.89,8.27,0.33,0.21,0.95,1.89,1.77,1.44,1.03,0.25,0.04,0.0,0.08,0.04,0.08,0.08,0.0,0.0,0.0,0.0,0.0,3.91,2.18,1.89,1.48,0.53,1.65,3.04,54.1,1.4,17.85,6.42,35.9,7.65,7.03,3.17,1.97,0.21,0.0,2.22,6.13,2.63,0.0,83.38,3.25,20.28,44.3,23.45,1.97,73.26,0.62,1.03,60.0,0.66,0.0,49.61,221.96,132.94,6.09,2.1,0.16,0.95,0.66,59.44,51.66,86.9,3.17,0.0,1.6,1.56,0.08,0.0,0.0,0.04,9.05,1.69,1.32,56.2
76,5314e067,Sofiane Alakouch,Metz,Ligue 1,175,66,Fullback,Right,Morocco,23.41,Sofiane Alakouch - 23.41 - Metz,0.0,0.13,0.0,0.0,0.0,0.26,0.0,0.01,0.01,0.07,0.09,0.39,0.0,0.0,0.0,,21.8,0.0,0.04,-0.01,-0.01,45.16,56.95,79.3,781.13,304.49,21.47,23.69,90.6,18.65,22.45,83.1,3.99,7.72,51.7,0.33,3.86,0.65,0.07,3.99,44.64,12.31,1.24,0.0,4.39,1.24,0.98,0.0,0.0,0.0,0.0,33.51,14.66,8.77,3.14,40.84,1.37,11.06,0.13,0.13,0.98,1.9,2.16,0.79,0.72,0.0,0.07,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,3.93,2.16,2.16,1.18,0.59,1.83,2.81,65.1,0.98,17.61,5.76,32.7,9.16,5.76,2.68,2.29,0.13,0.0,2.16,6.09,2.75,0.0,71.54,3.6,22.97,36.33,15.05,0.72,59.76,1.24,2.03,61.3,1.24,0.13,40.91,164.09,98.31,3.86,1.37,0.2,0.98,1.24,42.94,39.47,91.9,1.18,0.0,1.83,1.83,0.0,0.0,0.07,0.0,7.99,0.65,0.85,43.5
77,feb5d3ab,Dennis Appiah,Nantes,Ligue 1,179,68,Fullback,Right,France,29.54,Dennis Appiah - 29.54 - Nantes,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.01,0.01,0.02,0.03,0.28,0.0,0.0,0.0,,18.5,0.0,0.04,-0.01,-0.01,32.03,43.08,74.4,559.64,301.64,15.46,17.52,88.2,12.5,17.19,72.7,3.79,6.86,55.3,0.45,2.57,0.95,0.5,3.91,32.25,10.82,0.33,0.0,5.36,0.67,1.9,0.0,0.0,0.0,0.0,22.49,8.76,11.83,4.97,25.11,1.9,10.49,0.17,0.11,1.28,1.95,0.89,1.12,1.0,0.06,0.06,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,3.18,1.62,1.9,0.89,0.39,1.56,2.73,57.1,1.17,15.79,4.41,27.9,7.87,5.8,2.12,1.39,0.5,0.0,1.56,4.74,4.02,0.0,55.41,3.68,17.13,24.66,16.79,0.5,44.69,0.95,1.51,63.0,1.06,0.06,27.68,129.45,72.15,3.52,1.56,0.06,0.95,1.06,29.01,25.83,89.0,1.28,0.0,1.39,0.17,0.11,0.0,0.0,0.06,7.42,1.39,1.67,45.5
78,6a827d8e,Youcef Atal,Nice,Ligue 1,176,70,Fullback,Right,Algeria,25.6,Youcef Atal - 25.6 - Nice,0.16,0.0,0.16,0.0,0.0,0.27,0.0,0.07,0.07,0.1,0.17,0.99,0.49,50.0,0.17,0.33,17.6,0.0,0.07,0.09,0.09,44.31,57.55,77.0,732.96,259.79,23.01,26.03,88.4,16.69,20.32,82.2,3.9,8.24,47.3,0.88,2.36,1.54,0.77,3.9,48.43,9.12,0.77,0.11,6.81,1.1,3.9,0.11,0.0,0.0,0.0,36.35,10.87,10.32,2.47,43.87,1.7,8.24,0.16,0.05,1.48,2.25,1.32,2.14,1.43,0.0,0.27,0.05,0.22,0.16,0.16,0.05,0.0,0.05,0.0,0.05,0.0,2.86,1.76,1.7,0.93,0.22,1.43,2.58,55.3,1.15,11.64,3.46,29.7,4.28,4.5,2.86,1.43,0.11,0.0,3.02,5.88,1.37,0.0,72.32,2.2,17.19,35.2,26.41,2.47,63.48,1.54,3.35,45.9,1.7,0.33,48.49,264.62,167.92,8.29,2.14,0.66,1.7,1.76,51.73,45.58,88.1,3.84,0.0,1.7,1.98,0.55,0.05,0.05,0.0,8.07,1.65,1.32,55.6
79,1ddbc7ca,Melvin Bard,Nice,Ligue 1,173,69,Fullback,Left,France,21.14,Melvin Bard - 21.14 - Nice,0.06,0.06,0.06,0.0,0.0,0.12,0.0,0.04,0.04,0.07,0.12,0.17,0.06,33.3,0.33,1.0,19.6,0.0,0.25,0.02,0.02,57.14,69.04,82.8,1026.52,389.44,24.85,27.52,90.3,26.01,30.48,85.3,5.57,9.52,58.5,0.58,4.59,0.87,0.23,5.34,58.18,10.86,1.45,0.06,6.45,0.52,1.92,0.0,0.0,0.0,0.0,45.06,11.5,12.48,53.25,4.24,1.63,9.41,0.0,0.12,1.68,2.26,1.45,1.34,1.28,0.06,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,2.09,1.51,1.39,0.64,0.06,1.1,1.97,55.9,0.87,11.85,4.01,33.8,5.4,5.4,1.05,1.86,0.41,0.0,2.79,4.88,2.38,0.06,79.66,3.08,23.34,47.32,14.98,0.23,69.39,0.81,1.45,56.0,0.93,0.06,51.74,261.06,140.17,5.4,1.63,0.06,1.05,0.64,51.85,50.11,96.6,1.28,0.0,0.93,1.1,0.06,0.0,0.0,0.0,9.12,1.16,1.22,48.8
80,f5b6fb78,Loris Benito,Bordeaux,Ligue 1,182,75,Fullback,Left,Switzerland,29.96,Loris Benito - 29.96 - Bordeaux,0.0,0.0,0.0,0.0,0.0,0.22,0.05,0.01,0.01,0.04,0.05,0.16,0.05,33.3,0.0,0.0,13.1,0.0,0.06,-0.01,-0.01,51.95,61.5,84.5,930.29,367.49,24.43,25.68,95.1,21.44,24.92,86.1,5.48,9.17,59.8,0.38,2.99,0.16,0.16,3.2,51.24,10.26,2.01,0.0,6.03,0.33,0.81,0.05,0.0,0.0,0.0,42.12,9.28,10.1,42.01,8.41,2.01,8.2,0.05,0.05,0.76,1.41,1.41,1.14,0.81,0.27,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.87,1.19,0.27,0.05,0.76,1.68,45.2,0.92,9.99,3.04,30.4,5.65,3.31,1.03,1.68,0.27,0.05,1.57,3.09,2.66,0.0,69.86,4.07,27.58,36.21,10.59,0.27,59.71,0.16,0.27,60.0,0.22,0.05,41.91,233.85,122.62,3.37,1.41,0.0,0.33,0.38,45.38,42.56,93.8,0.71,0.0,1.19,0.43,0.05,0.0,0.05,0.0,8.03,1.68,0.98,63.3
81,433dc9a2,Juan Bernat,Paris S-G,Ligue 1,170,67,Fullback,Left,Spain,28.81,Juan Bernat - 28.81 - Paris S-G,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.08,0.08,0.0,0.0,,,,,0.0,,0.0,0.0,53.96,58.25,92.6,736.56,184.29,34.09,36.23,94.1,17.34,18.51,93.7,1.17,1.75,66.7,0.39,2.92,0.39,0.0,2.34,51.43,6.82,0.78,0.19,6.82,0.19,1.56,0.0,0.0,0.0,0.0,46.17,8.77,3.31,47.34,2.92,1.56,6.04,0.19,0.19,0.19,1.56,2.34,0.39,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,1.56,0.97,1.17,0.39,0.97,1.56,62.5,0.58,11.1,3.31,29.8,4.29,4.09,2.73,2.34,0.0,0.0,0.58,3.12,0.97,0.0,67.4,2.73,21.04,30.19,19.68,2.53,60.78,0.39,0.58,66.7,0.39,0.0,44.81,165.0,94.68,3.31,0.97,0.19,1.36,0.97,52.99,48.7,91.9,2.53,0.0,0.39,0.97,0.19,0.0,0.0,0.0,4.48,0.39,0.58,40.0
82,de40e38c,Giulian Biancone,Troyes,Ligue 1,187,75,Fullback,Right,France,21.73,Giulian Biancone - 21.73 - Troyes,0.0,0.15,0.0,0.0,0.0,0.36,0.0,0.09,0.09,0.06,0.15,1.23,0.44,35.3,0.0,0.0,18.0,0.0,0.08,-0.09,-0.09,36.55,51.27,71.3,655.09,279.07,16.17,19.73,82.0,15.45,21.03,73.4,4.06,8.34,48.7,0.8,1.89,1.02,0.73,3.48,42.93,8.34,0.51,0.0,6.31,0.8,3.84,0.0,0.0,0.0,0.0,26.54,11.24,13.49,8.2,29.81,3.19,7.83,0.36,0.15,0.73,2.76,1.89,1.81,1.45,0.07,0.0,0.22,0.07,0.0,0.15,0.07,0.07,0.0,0.0,0.0,0.0,2.47,1.23,1.52,0.65,0.29,1.09,2.32,46.9,1.23,15.37,4.86,31.6,7.76,5.8,1.81,2.25,0.36,0.0,2.47,4.93,2.47,0.07,63.96,4.64,21.03,28.43,17.77,2.76,55.91,0.22,0.65,33.3,0.36,0.07,32.49,163.46,90.07,3.63,0.73,0.36,1.16,0.73,42.64,36.12,84.7,2.47,0.0,1.31,1.23,0.15,0.0,0.0,0.0,9.36,2.83,1.89,60.0
83,62e02107,Ismaëlben Boura,Lens,Ligue 1,173,67,Fullback,Left,,21.36,Ismaëlben Boura - 21.36 - Lens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.16,0.0,0.0,0.0,,32.0,0.0,0.01,0.0,0.0,43.44,54.59,79.6,750.98,256.39,20.66,23.44,88.1,18.52,21.31,86.9,3.28,7.05,46.5,0.66,1.15,0.82,0.49,3.93,44.59,10.0,1.64,0.0,6.39,1.8,2.46,0.82,0.49,0.0,0.33,34.59,10.66,9.34,39.67,5.08,1.31,7.54,0.33,0.16,0.33,1.64,2.13,0.98,0.82,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.31,1.48,0.66,0.16,0.66,1.48,44.4,0.82,14.75,4.26,28.9,7.7,4.59,2.46,2.46,0.33,0.0,1.64,3.93,2.46,0.0,68.2,4.1,17.54,35.08,20.82,0.82,58.36,0.82,1.48,55.6,0.82,0.0,40.33,196.72,125.57,5.74,2.79,0.16,1.15,1.64,46.07,41.15,89.3,1.97,0.0,1.64,1.48,0.0,0.0,0.0,0.0,6.89,0.98,1.48,40.0
84,8bbe2df5,Domagoj Bradarić,Lille,Ligue 1,178,74,Fullback,Left,Croatia,22.05,Domagoj Bradarić - 22.05 - Lille,0.15,0.15,0.15,0.0,0.0,0.15,0.0,0.03,0.03,0.21,0.24,0.44,0.15,33.3,0.33,1.0,22.1,0.0,0.06,0.12,0.12,47.14,60.15,78.4,785.32,233.65,23.05,26.01,88.6,20.54,23.65,86.9,3.1,8.72,35.6,1.33,2.51,1.03,0.59,2.81,50.54,9.61,1.48,0.0,6.21,1.33,2.51,0.44,0.15,0.3,0.0,37.68,9.31,13.15,45.22,4.88,1.92,7.68,0.15,0.0,1.48,1.77,1.33,1.63,1.48,0.15,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.77,0.44,0.89,0.59,0.3,0.59,1.92,30.8,1.33,10.34,3.99,38.6,4.14,4.29,1.92,1.48,0.15,0.0,2.22,3.99,2.81,0.15,70.2,2.22,17.59,34.14,22.46,0.59,60.89,0.59,1.33,44.4,0.59,0.0,41.67,230.39,139.95,6.8,1.92,0.59,0.74,0.3,46.7,42.27,90.5,2.81,0.0,1.03,1.48,0.0,0.0,0.0,0.0,9.46,1.48,2.96,33.3
85,46359159,Jimmy Cabot,Angers,Ligue 1,164,60,Fullback,Right,,27.68,Jimmy Cabot - 27.68 - Angers,0.0,0.22,0.0,0.0,0.0,0.09,0.0,0.03,0.03,0.11,0.13,0.53,0.18,33.3,0.0,0.0,21.2,0.0,0.05,-0.03,-0.03,45.84,57.68,79.5,869.36,232.85,19.42,22.03,88.1,20.75,24.92,83.3,5.32,9.09,58.5,0.98,2.39,1.11,0.44,3.24,49.88,7.8,0.44,0.09,7.71,1.77,2.39,0.35,0.09,0.09,0.0,37.91,10.24,9.53,5.59,43.98,0.89,7.0,0.04,0.04,1.06,1.95,1.46,1.64,1.29,0.09,0.13,0.04,0.04,0.04,0.22,0.18,0.0,0.0,0.0,0.04,0.0,3.68,2.0,2.31,1.11,0.27,1.86,3.95,47.2,2.08,18.71,6.12,32.7,7.85,7.54,3.33,1.46,0.0,0.0,2.13,5.81,1.11,0.0,72.27,2.26,19.24,35.91,23.94,1.64,64.68,2.39,4.79,50.0,2.7,0.35,50.41,305.6,180.89,7.85,2.53,0.58,1.91,1.68,52.45,47.0,89.6,3.5,0.0,1.51,1.51,0.09,0.04,0.0,0.0,7.89,0.44,0.67,40.0
86,0118c54c,Anthony Caci,Strasbourg,Ligue 1,184,70,Fullback,Right,France,24.48,Anthony Caci - 24.48 - Strasbourg,0.0,0.06,0.0,0.0,0.0,0.09,0.0,0.02,0.02,0.09,0.11,0.38,0.03,7.7,0.0,0.0,21.5,0.0,0.05,-0.02,-0.02,47.8,60.27,79.3,964.94,381.16,18.65,21.16,88.2,20.4,24.42,83.5,7.96,12.74,62.5,0.61,3.41,1.17,0.5,5.25,49.6,10.67,1.08,0.12,6.38,2.86,2.04,0.0,0.0,0.0,0.0,32.64,13.9,13.73,15.3,32.15,2.1,9.59,0.35,0.12,0.73,1.95,1.66,1.17,1.05,0.06,0.06,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,3.15,1.98,1.75,1.05,0.35,1.14,2.33,48.8,1.19,13.67,4.93,36.0,6.82,4.95,1.89,1.81,0.15,0.0,2.22,5.36,1.84,0.0,70.76,3.0,23.69,36.96,14.25,0.79,60.3,0.9,1.43,63.3,0.93,0.03,41.91,203.84,113.87,4.46,1.17,0.2,0.73,0.73,44.5,41.21,92.6,1.22,0.0,1.02,0.76,0.03,0.0,0.0,0.0,8.63,1.31,1.52,46.4
87,79b2399c,Pierrick Capelle,Angers,Ligue 1,180,71,Fullback,Left,,34.69,Pierrick Capelle - 34.69 - Angers,0.05,0.05,0.05,0.0,0.0,0.09,0.0,0.08,0.08,0.04,0.12,0.92,0.09,10.0,0.05,0.5,20.9,0.0,0.09,-0.04,-0.04,41.89,50.82,82.4,724.65,214.3,19.98,22.42,89.1,17.26,19.84,87.0,3.96,6.17,64.2,0.64,2.39,0.18,0.14,2.99,46.4,4.42,0.46,0.05,9.3,1.34,0.74,0.14,0.05,0.09,0.0,34.94,8.88,7.0,38.49,5.25,1.84,3.73,0.28,0.09,0.55,1.66,1.2,2.21,1.61,0.14,0.18,0.14,0.0,0.14,0.09,0.0,0.05,0.0,0.05,0.0,0.0,2.49,1.66,1.1,1.1,0.28,1.15,3.31,34.7,2.16,20.35,5.39,26.5,6.81,9.48,4.05,1.29,0.09,0.0,1.8,4.28,1.47,0.0,62.29,2.95,15.93,36.18,14.46,1.1,57.87,1.29,2.21,58.3,1.43,0.0,40.51,209.28,102.89,3.73,1.75,0.09,1.57,1.57,46.73,40.88,87.5,2.81,0.0,1.61,0.32,0.09,0.0,0.09,0.0,8.84,1.66,2.16,43.4
88,e3e32fbb,Igor Carioca,Lorient,Ligue 1,173,66,Fullback,Right,,25.35,Igor Carioca - 25.35 - Lorient,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.03,0.03,0.08,0.11,0.77,0.35,45.5,0.0,0.0,20.8,0.0,0.05,-0.03,-0.03,32.88,43.4,75.8,580.68,199.3,15.19,17.97,84.5,14.28,18.25,78.2,2.93,4.95,59.2,0.77,1.74,0.77,0.56,2.51,33.65,9.75,0.28,0.0,6.2,1.04,2.51,0.0,0.0,0.0,0.0,24.03,11.28,8.08,3.9,28.21,1.39,9.47,0.07,0.0,0.91,1.32,1.18,1.74,1.67,0.0,0.07,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.95,1.04,1.04,0.56,0.35,0.63,1.95,32.1,1.32,17.55,4.39,25.0,7.59,6.83,3.13,1.25,0.07,0.0,1.88,3.83,2.02,0.0,53.78,2.16,13.86,24.03,19.5,1.18,44.3,0.7,1.46,47.6,0.7,0.07,30.44,160.15,95.71,5.15,1.46,0.49,1.32,0.84,34.97,29.74,85.1,2.72,0.0,1.81,1.25,0.0,0.0,0.0,0.0,6.62,0.7,0.63,52.6
89,31a62dc7,Zeki Çelik,Lille,Ligue 1,180,73,Fullback,Right,Turkey,24.85,Zeki Çelik - 24.85 - Lille,0.06,0.06,0.06,0.0,0.0,0.34,0.0,0.03,0.03,0.06,0.09,0.67,0.11,16.7,0.08,0.5,20.7,0.0,0.05,0.03,0.03,49.23,62.25,79.1,867.78,353.65,23.67,26.4,89.7,19.93,24.07,82.8,4.95,9.25,53.5,0.65,4.16,1.07,0.39,4.78,51.48,10.77,0.73,0.0,7.59,1.43,1.8,0.03,0.03,0.0,0.0,38.32,12.34,11.58,4.53,45.52,1.41,9.98,0.0,0.25,0.73,2.33,1.91,1.38,1.07,0.06,0.06,0.11,0.06,0.03,0.11,0.06,0.0,0.0,0.03,0.03,0.0,2.56,1.41,1.29,1.07,0.2,1.18,2.25,52.5,1.07,15.72,4.95,31.5,6.24,7.28,2.19,2.08,0.17,0.0,1.6,4.16,1.69,0.0,72.82,2.39,20.16,39.76,17.43,1.66,62.28,1.1,1.91,57.4,1.21,0.17,43.66,220.09,130.46,5.6,1.21,0.34,0.9,0.73,48.56,45.21,93.1,2.11,0.0,1.63,0.51,0.08,0.03,0.0,0.0,7.93,1.32,0.84,61.0
90,3c6bbbab,Fabien Centonze,Metz,Ligue 1,190,82,Fullback,Right,,25.93,Fabien Centonze - 25.93 - Metz,0.14,0.03,0.14,0.0,0.0,0.22,0.0,0.05,0.05,0.03,0.08,0.92,0.33,35.3,0.15,0.42,21.4,0.0,0.06,0.08,0.08,39.09,48.85,80.0,626.47,263.34,20.6,23.21,88.8,15.58,18.59,83.8,2.31,5.16,44.7,0.54,1.9,0.68,0.38,2.69,39.9,8.94,0.68,0.0,5.06,0.76,2.15,0.0,0.0,0.0,0.0,30.2,9.32,9.32,7.2,30.72,2.01,8.26,0.08,0.05,0.49,1.55,2.01,1.39,0.92,0.11,0.08,0.03,0.14,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,2.69,1.58,1.63,0.87,0.19,0.68,1.36,50.0,0.68,13.73,4.7,34.3,5.93,5.44,2.36,2.42,0.41,0.0,2.45,5.14,3.45,0.03,65.59,4.05,22.26,31.5,16.53,1.06,56.95,1.96,3.64,53.7,2.01,0.08,39.33,239.66,150.86,7.01,1.85,0.24,1.36,1.33,41.32,36.64,88.7,1.77,0.0,1.28,1.71,0.05,0.0,0.03,0.0,8.1,1.28,0.9,58.8
91,5219ab4a,Jonathan Clauss,Lens,Ligue 1,178,69,Fullback,Right,,29.25,Jonathan Clauss - 29.25 - Lens,0.14,0.34,0.14,0.0,0.0,0.14,0.0,0.07,0.07,0.27,0.33,1.03,0.43,41.7,0.14,0.33,23.1,0.23,0.07,0.07,0.07,36.02,51.56,69.9,682.67,284.05,15.54,18.31,84.9,14.8,19.28,76.7,5.23,12.37,42.3,2.14,2.11,1.54,0.69,4.34,37.3,14.25,1.54,0.03,4.63,2.09,4.43,4.23,1.69,1.77,0.23,25.22,11.88,14.45,4.71,36.39,1.54,8.48,0.11,0.17,1.49,1.74,1.89,3.54,2.17,1.09,0.06,0.03,0.09,0.11,0.51,0.4,0.09,0.0,0.0,0.0,0.03,1.71,0.74,0.77,0.71,0.23,0.51,1.63,31.6,1.11,12.82,3.26,25.4,5.08,4.66,3.08,1.89,0.0,0.0,2.17,3.88,1.74,0.0,62.07,2.14,12.45,25.48,28.13,1.91,47.78,0.77,1.49,51.9,0.86,0.06,31.08,180.6,117.11,6.06,2.11,0.37,1.23,0.71,39.56,32.56,82.3,4.34,0.0,1.11,0.51,0.11,0.03,0.06,0.0,6.34,0.54,0.8,40.4
92,0e7ccfc4,Sébastien Corchia,Nantes,Ligue 1,174,65,Fullback,Right,France,31.15,Sébastien Corchia - 31.15 - Nantes,0.0,0.14,0.0,0.0,0.0,0.09,0.05,0.04,0.04,0.04,0.07,0.9,0.36,40.0,0.0,0.0,25.2,0.32,0.04,-0.04,-0.04,23.9,36.72,65.1,445.68,243.18,10.04,11.66,86.1,10.49,14.76,71.0,2.93,8.1,36.1,0.72,1.85,0.5,0.27,2.84,23.72,13.01,2.07,0.0,3.78,1.31,2.34,1.17,0.32,0.77,0.09,14.54,7.47,14.72,2.52,22.77,0.99,9.77,0.05,0.05,0.68,0.81,1.49,1.26,0.68,0.45,0.05,0.0,0.05,0.05,0.18,0.09,0.05,0.0,0.0,0.05,0.0,2.66,1.35,1.4,0.72,0.54,0.99,2.16,45.8,1.17,12.96,4.01,30.9,5.76,5.04,2.16,1.94,0.45,0.0,1.53,4.19,2.34,0.0,49.19,2.97,12.51,20.3,18.9,0.59,36.05,0.45,1.31,34.5,0.45,0.05,22.59,117.54,67.32,3.65,1.44,0.18,0.81,0.95,24.03,20.21,84.1,1.58,0.0,0.99,1.98,0.0,0.0,0.0,0.0,6.03,1.04,1.22,46.0
93,8f325097,Nicolas Cozza,Montpellier,Ligue 1,178,72,Fullback,Left,France,22.96,Nicolas Cozza - 22.96 - Montpellier,0.08,0.04,0.08,0.0,0.0,0.08,0.0,0.05,0.05,0.02,0.07,0.15,0.08,50.0,0.5,1.0,10.5,0.0,0.29,0.03,0.03,35.57,44.69,79.6,692.29,260.69,12.99,14.8,87.8,17.13,20.32,84.3,4.75,7.67,62.0,0.42,2.18,0.58,0.19,2.87,38.18,6.52,0.69,0.0,3.64,0.65,0.65,0.0,0.0,0.0,0.0,28.33,6.86,9.51,28.82,6.94,2.61,5.79,0.04,0.04,1.26,1.19,1.46,0.84,0.73,0.04,0.0,0.0,0.08,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,2.64,1.38,1.76,0.73,0.15,0.92,2.38,38.7,1.46,12.65,4.1,32.4,6.25,4.79,1.61,2.11,0.65,0.0,2.07,4.71,2.8,0.04,56.46,5.56,25.3,26.26,9.51,1.03,50.1,0.69,1.07,64.3,0.69,0.04,32.31,208.75,103.72,3.87,1.26,0.23,1.23,0.65,34.84,32.04,92.0,0.65,0.0,1.46,0.96,0.08,0.0,0.0,0.0,7.36,1.23,1.3,48.5
