,player_id,name,club,league,height_cm,weight_kg,position,foot,country,age,PD_Info,Goals,Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xA,npxG+xA,Shots Total,Shots on target,Shots on target %,Goals/Shot,Goals/Shot on target,Average Shot Distance,Shots from free kicks,npxG/Sh,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Live-ball passes,Dead-ball passes,Passes from Free Kicks,Through Balls,Passes Under Pressure,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Ground passes,Low Passes,High Passes,Passes Attempted (Left),Passes Attempted (Right),Passes Attempted (Head),Throw-Ins taken,Passes Attempted (Other),Passes Offside,Passes Out of Bounds,Passes Intercepted,Passes Blocked,Shot-Creating Actions,SCA (PassLive),SCA (PassDead),SCA (Drib),SCA (Sh),SCA (Fld),SCA (Def),Goal-Creating Actions,GCA (PassLive),GCA (PassDead),GCA (Drib),GCA (Sh),GCA (Fld),GCA (Def),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Contested,% of dribblers tackled,Dribbled Past,Pressures,Successful Pressures,Successful Pressure %,Pressures (Def 3rd),Pressures (Mid 3rd),Pressures (Att 3rd),Blocks,Shots Blocked,Shots Saved,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Dribbles Completed,Dribbles Attempted,Successful Dribble %,Players Dribbled Past,Nutmegs,Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Pass Targets,Passes Received,Passes Received %,Progressive Passes Rec,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials won,Aerials lost,% of Aerials Won
251,fd53759d,Jan Thielmann,Köln,Bundesliga,178,66,Midfielder,Right,Germany,19.58,Jan Thielmann - 19.58 - Köln,0.09,0.17,0.09,0.0,0.0,0.17,0.0,0.04,0.04,0.11,0.16,0.86,0.26,30.0,0.1,0.33,23.5,0.0,0.05,0.04,0.04,21.1,34.15,61.8,378.67,114.9,8.9,12.02,74.1,8.04,12.1,66.4,3.11,6.14,50.7,1.3,1.47,1.12,0.61,2.25,32.77,1.38,0.17,0.0,6.92,1.3,2.59,0.0,0.0,0.0,0.0,18.33,8.21,7.61,2.51,27.58,2.42,0.78,0.09,0.35,1.38,1.21,1.82,2.51,2.33,0.09,0.0,0.0,0.09,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.0,3.03,1.73,0.95,1.38,0.69,0.69,1.47,47.1,0.78,19.71,6.4,32.5,3.37,8.99,7.35,1.9,0.09,0.0,1.47,4.5,0.78,0.0,47.64,1.04,7.18,20.23,23.26,1.9,46.25,0.61,1.47,41.2,0.86,0.0,31.3,160.55,76.08,3.54,1.21,0.17,2.51,1.99,43.23,28.44,65.8,6.14,0.0,0.86,0.43,0.17,0.0,0.0,0.0,8.65,0.95,2.51,27.5
252,a5bea1fb,Timothy Tillman,Greuther Fürth,Bundesliga,183,74,Midfielder,Right,Germany,22.97,Timothy Tillman - 22.97 - Greuther Fürth,0.14,0.28,0.14,0.0,0.0,0.0,0.0,0.14,0.14,0.15,0.28,1.4,0.56,40.0,0.1,0.25,18.2,0.0,0.1,0.0,0.0,19.95,28.33,70.4,379.53,139.4,7.81,8.79,88.9,8.79,10.88,80.8,2.79,6.0,46.5,1.4,2.65,1.26,0.14,3.91,24.7,3.63,1.26,0.14,5.72,0.56,0.98,1.4,0.7,0.0,0.7,19.26,2.23,6.84,5.58,20.79,0.84,0.14,0.42,0.28,0.56,0.84,1.4,2.23,1.26,0.56,0.14,0.14,0.0,0.14,0.42,0.42,0.0,0.0,0.0,0.0,0.0,1.81,0.84,0.98,0.56,0.28,0.98,2.09,46.7,1.12,18.98,5.44,28.7,4.88,9.77,4.33,1.53,0.14,0.0,1.26,3.07,1.53,0.0,42.28,2.09,9.49,21.77,14.09,1.53,38.79,1.53,3.21,47.8,1.67,0.56,27.63,158.51,81.07,4.33,1.26,0.42,2.51,1.26,32.37,24.7,76.3,3.91,0.0,1.81,2.09,0.0,0.0,0.0,0.0,6.28,0.7,0.98,41.7
253,652d4c37,Corentin Tolisso,Bayern Munich,Bundesliga,181,78,Midfielder,Right,France,27.39,Corentin Tolisso - 27.39 - Bayern Munich,0.11,0.22,0.11,0.0,0.0,0.11,0.0,0.21,0.21,0.1,0.31,1.78,0.67,37.5,0.06,0.17,16.5,0.0,0.12,-0.1,-0.1,61.0,69.7,87.5,1219.96,335.46,25.09,27.21,92.2,26.21,29.11,90.0,9.26,11.6,79.8,1.34,9.15,0.67,0.0,8.36,67.25,2.45,1.9,0.45,10.26,3.12,0.67,0.11,0.11,0.0,0.0,55.43,6.36,7.92,9.26,57.55,1.9,0.22,0.22,0.22,0.78,1.78,1.23,2.34,2.23,0.11,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,2.01,1.34,0.33,1.45,0.22,0.78,2.01,38.9,1.23,19.41,6.47,33.3,4.46,11.71,3.23,1.56,0.33,0.0,0.89,2.9,1.56,0.0,79.85,2.34,14.05,52.3,17.51,2.34,77.51,0.56,0.89,62.5,0.56,0.0,57.77,262.3,111.64,4.01,0.78,0.22,0.89,0.45,66.02,58.77,89.0,3.12,0.0,2.57,1.0,0.33,0.0,0.0,0.0,11.15,1.34,1.78,42.9
254,71ec39ef,Lucas Tousart,Hertha BSC,Bundesliga,185,83,Midfielder,Right,France,24.65,Lucas Tousart - 24.65 - Hertha BSC,0.04,0.0,0.04,0.0,0.0,0.25,0.0,0.05,0.05,0.05,0.11,1.09,0.25,23.1,0.04,0.17,22.2,0.0,0.05,-0.01,-0.01,29.37,37.85,77.6,623.62,164.22,9.31,11.37,81.9,14.56,16.78,86.8,5.12,8.22,62.2,0.42,3.19,0.21,0.0,3.1,36.97,0.88,0.76,0.13,8.48,1.72,0.29,0.0,0.0,0.0,0.0,24.55,5.24,8.06,5.45,27.61,2.77,0.08,0.04,0.42,0.84,0.88,1.85,1.3,1.05,0.0,0.0,0.08,0.04,0.13,0.13,0.08,0.0,0.0,0.0,0.04,0.0,2.52,1.76,1.26,1.09,0.17,0.63,1.55,40.5,0.92,20.81,7.17,34.5,7.76,11.08,1.97,2.06,0.21,0.0,2.27,4.78,3.52,0.04,51.02,3.44,17.62,30.17,6.13,0.92,50.35,0.42,0.84,50.0,0.59,0.0,28.78,164.1,81.52,3.1,1.01,0.08,0.76,0.76,30.8,26.22,85.1,1.05,0.0,1.76,1.3,0.04,0.04,0.0,0.0,12.08,2.9,2.06,58.5
255,f86cd5df,Aster Vranckx,Wolfsburg,Bundesliga,183,78,Midfielder,Right,Belgium,19.23,Aster Vranckx - 19.23 - Wolfsburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.09,0.12,1.08,0.3,27.3,0.0,0.0,23.9,0.2,0.03,-0.04,-0.04,26.36,33.64,78.4,499.48,115.77,12.1,13.67,88.5,10.03,11.9,84.3,3.84,6.2,61.9,0.89,3.25,0.69,0.2,1.48,32.07,1.57,0.49,0.1,6.79,1.77,1.28,0.98,0.79,0.0,0.1,23.02,5.02,5.61,5.51,25.28,1.08,0.0,0.39,0.1,1.18,1.38,1.97,1.28,0.69,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,1.48,1.48,0.89,0.49,1.28,2.66,48.1,1.38,22.23,8.07,36.3,8.75,10.23,3.25,2.36,0.39,0.0,1.57,4.43,0.98,0.0,48.3,2.16,13.48,25.77,12.39,0.79,46.62,1.67,3.15,53.1,1.97,0.2,31.28,136.13,59.02,2.75,0.69,0.0,1.67,1.48,33.74,28.72,85.1,2.26,0.0,2.75,1.77,0.1,0.0,0.0,0.0,8.85,1.57,1.18,57.1
256,5dfc6ad5,Axel Witsel,Dortmund,Bundesliga,186,81,Midfielder,Right,Belgium,32.95,Axel Witsel - 32.95 - Dortmund,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.01,0.01,0.02,0.03,0.23,0.0,0.0,0.0,,22.4,0.0,0.03,-0.01,-0.01,57.74,61.64,93.7,1089.14,250.6,22.33,23.68,94.3,28.03,29.49,95.0,6.77,7.22,93.8,0.17,4.91,0.28,0.06,3.1,59.38,2.26,1.97,0.0,7.73,1.18,0.06,0.0,0.0,0.0,0.0,53.63,3.5,4.51,4.34,53.8,2.03,0.28,0.06,0.0,0.28,0.85,0.85,0.79,0.73,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.64,1.24,0.68,0.73,0.23,0.39,1.47,26.9,1.07,13.53,4.51,33.3,5.3,7.16,1.07,1.35,0.51,0.0,1.69,3.33,2.42,0.0,69.87,5.13,22.5,45.0,5.92,0.39,67.89,0.28,0.39,71.4,0.34,0.0,47.42,221.9,91.69,3.1,0.79,0.0,0.56,0.45,52.27,49.0,93.7,0.34,0.0,1.41,1.35,0.06,0.0,0.06,0.0,10.88,1.92,0.56,77.3
257,384d58d9,Denis Zakaria,M'Gladbach,Bundesliga,191,76,Midfielder,Right,Switzerland,25.1,Denis Zakaria - 25.1 - M'Gladbach,0.1,0.07,0.1,0.0,0.0,0.27,0.0,0.07,0.07,0.04,0.12,0.92,0.2,22.2,0.11,0.5,21.6,0.0,0.08,0.03,0.03,41.17,45.83,89.8,749.42,216.1,17.26,18.46,93.5,18.49,19.92,92.8,4.67,6.1,76.5,0.48,3.17,0.37,0.07,3.71,44.57,1.26,1.09,0.07,7.08,0.68,0.34,0.0,0.0,0.0,0.0,39.5,3.71,2.62,0.95,43.31,0.65,0.14,0.2,0.14,0.48,0.78,1.7,1.43,1.12,0.0,0.1,0.14,0.03,0.03,0.14,0.1,0.0,0.0,0.03,0.0,0.0,1.7,1.12,0.92,0.68,0.1,0.65,1.46,44.2,0.82,12.87,4.02,31.2,5.41,6.23,1.23,2.15,0.44,0.0,2.18,3.88,1.7,0.0,56.42,4.63,20.47,32.93,7.49,0.99,55.3,1.43,1.84,77.8,1.46,0.0,40.18,206.77,116.56,3.98,1.09,0.2,0.99,1.23,40.45,38.0,93.9,1.67,0.0,1.63,0.82,0.03,0.0,0.0,0.0,8.51,0.92,0.92,50.0
258,fdf4b948,Jean Daniel Akpa Akpro,Lazio,Serie A,180,68,Midfielder,Right,C&#244;te d'Ivoire,29.21,Jean Daniel Akpa Akpro - 29.21 - Lazio,0.0,0.09,0.0,0.0,0.0,0.43,0.0,0.08,0.08,0.05,0.13,0.94,0.09,9.1,0.0,0.0,16.8,0.0,0.09,-0.08,-0.08,24.76,29.89,82.9,382.63,73.52,13.49,15.71,85.9,8.8,9.99,88.0,1.45,1.96,73.9,0.85,1.54,0.34,0.0,1.71,28.43,1.45,0.34,0.17,5.64,0.26,0.0,0.0,0.0,0.0,0.0,21.95,5.38,2.56,4.53,22.12,1.11,1.02,0.34,0.0,0.51,0.94,1.88,1.11,0.94,0.0,0.09,0.0,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,3.24,1.96,0.85,1.96,0.43,0.68,2.31,29.6,1.62,29.63,8.45,28.5,7.69,15.54,6.4,2.39,0.51,0.0,1.2,4.44,1.11,0.0,43.89,2.22,9.82,26.04,10.84,1.37,42.52,1.2,2.05,58.3,1.28,0.09,27.5,119.37,54.14,1.88,0.6,0.26,1.54,1.37,34.24,26.9,78.6,3.16,0.0,2.99,1.71,0.0,0.0,0.09,0.0,6.23,1.2,1.28,48.3
259,5294a83f,Luis Alberto,Lazio,Serie A,182,73,Midfielder,Right,Spain,29.24,Luis Alberto - 29.24 - Lazio,0.25,0.25,0.25,0.0,0.0,0.2,0.0,0.15,0.15,0.28,0.43,2.07,0.84,40.5,0.12,0.3,20.1,0.06,0.07,0.1,0.1,55.95,69.2,80.8,994.19,362.15,25.64,28.83,88.9,22.09,26.0,84.9,6.88,11.83,58.2,2.57,8.42,2.35,0.34,8.58,61.65,7.55,2.49,0.48,11.02,2.4,1.37,3.58,1.73,1.15,0.2,52.09,6.91,10.21,3.41,63.47,1.06,0.39,0.39,0.59,0.53,2.24,1.01,4.5,3.33,0.81,0.08,0.14,0.11,0.03,0.39,0.25,0.11,0.03,0.0,0.0,0.0,1.43,1.03,0.59,0.59,0.25,0.48,2.15,22.1,1.68,17.7,5.0,28.3,4.73,9.09,3.89,1.15,0.14,0.0,0.75,2.18,0.36,0.0,78.65,0.75,12.67,45.27,28.85,2.01,71.46,1.12,1.93,58.0,1.23,0.14,57.23,341.38,227.36,8.97,4.0,0.53,1.17,1.34,65.26,58.91,90.3,3.97,0.0,0.78,1.37,0.06,0.0,0.0,0.0,8.36,0.53,0.53,50.0
260,5a2cb25d,Sofyan Amrabat,Fiorentina,Serie A,173,70,Midfielder,Right,Morocco,25.35,Sofyan Amrabat - 25.35 - Fiorentina,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.01,0.01,0.02,0.02,0.18,0.06,33.3,0.0,0.0,23.0,0.0,0.02,-0.01,-0.01,42.14,47.86,88.1,897.52,201.16,14.15,16.09,87.9,18.8,20.1,93.5,8.49,9.9,85.7,0.35,4.48,0.41,0.06,4.13,46.03,1.83,1.3,0.0,5.54,2.36,0.47,0.0,0.0,0.0,0.0,37.01,4.3,6.54,2.42,43.2,1.47,0.06,0.35,0.0,0.47,1.12,1.95,1.12,1.0,0.0,0.06,0.06,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.48,1.89,1.12,1.06,0.29,0.94,2.42,39.0,1.47,20.92,5.3,25.4,5.78,12.02,3.12,2.12,0.18,0.0,1.0,3.48,0.77,0.0,57.23,1.41,11.79,40.61,9.73,0.47,55.7,1.41,2.06,68.6,1.47,0.06,42.2,248.07,117.58,4.07,1.53,0.06,0.71,1.41,44.15,40.61,92.0,1.83,0.0,2.53,1.53,0.0,0.0,0.0,0.0,7.96,0.53,1.53,25.7
261,963a328b,Tolgay Arslan,Udinese,Serie A,179,75,Midfielder,Right,Germany,31.36,Tolgay Arslan - 31.36 - Udinese,0.13,0.0,0.13,0.0,0.0,0.31,0.0,0.09,0.09,0.05,0.13,1.39,0.54,38.7,0.1,0.25,19.8,0.0,0.06,0.05,0.05,33.26,39.82,83.5,624.75,126.22,13.65,15.58,87.6,14.41,16.52,87.2,4.31,5.88,73.3,0.63,3.01,0.58,0.18,2.65,38.02,1.8,1.48,0.09,6.91,1.03,1.08,0.13,0.0,0.13,0.0,31.06,3.95,4.8,4.13,33.53,1.48,0.13,0.09,0.22,0.31,1.53,1.35,1.89,1.21,0.13,0.04,0.18,0.22,0.09,0.22,0.04,0.0,0.0,0.09,0.09,0.0,2.29,1.48,1.21,0.85,0.22,0.99,2.78,35.5,1.8,17.24,5.21,30.2,6.87,8.48,1.89,1.44,0.09,0.0,1.26,3.55,0.45,0.04,50.18,1.26,12.03,28.91,14.32,1.71,48.88,1.26,1.84,68.3,1.26,0.0,36.27,221.03,137.94,6.46,2.56,0.31,1.08,1.3,36.67,33.4,91.1,1.71,0.0,1.89,2.78,0.0,0.04,0.04,0.0,8.89,0.45,0.45,50.0
262,a69cc629,Kristoffer Askildsen,Sampdoria,Serie A,190,81,Midfielder,,Norway,20.95,Kristoffer Askildsen - 20.95 - Sampdoria,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04,0.04,0.03,0.07,1.14,0.0,0.0,0.0,,18.5,0.0,0.03,-0.04,-0.04,18.06,26.59,67.9,288.91,114.6,9.95,12.65,78.7,6.26,8.53,73.3,1.42,3.41,41.7,0.28,1.56,0.14,0.0,2.7,25.59,1.0,0.85,0.0,5.83,0.28,0.28,0.0,0.0,0.0,0.0,13.08,5.69,7.82,5.12,16.35,1.85,0.14,0.43,0.28,0.57,0.85,1.56,0.85,0.71,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,1.42,0.57,1.28,0.28,1.0,2.13,46.7,1.14,18.34,4.27,23.3,5.55,9.81,2.99,2.42,0.85,0.0,1.71,3.84,1.99,0.0,38.82,3.41,11.66,19.05,9.81,1.71,37.96,0.71,1.14,62.5,0.71,0.0,20.05,79.19,41.23,1.0,0.28,0.0,0.85,1.28,25.73,19.05,74.0,2.99,0.0,2.7,1.99,0.0,0.0,0.0,0.14,9.1,3.27,2.13,60.5
263,e8c930bb,Milan Badelj,Genoa,Serie A,186,80,Midfielder,Right,Croatia,32.83,Milan Badelj - 32.83 - Genoa,0.03,0.09,0.03,0.0,0.0,0.15,0.0,0.01,0.01,0.09,0.11,0.5,0.15,29.4,0.06,0.2,23.4,0.0,0.03,0.01,0.01,46.5,56.56,82.2,956.06,274.18,16.61,18.78,88.5,21.71,24.64,88.1,7.67,11.52,66.6,0.92,4.77,0.56,0.09,4.98,54.49,2.07,1.84,0.15,8.08,2.52,0.5,0.03,0.03,0.0,0.0,37.88,7.85,10.84,8.88,44.75,1.93,0.12,0.21,0.15,0.98,1.45,1.6,1.93,1.66,0.0,0.0,0.03,0.12,0.12,0.24,0.18,0.0,0.0,0.0,0.06,0.0,2.22,1.66,1.18,0.89,0.15,0.8,2.72,29.3,1.93,16.64,4.95,29.7,6.31,7.67,2.67,1.95,0.36,0.0,4.0,6.22,1.36,0.0,68.08,2.93,19.25,42.7,9.98,0.62,66.22,1.21,1.69,71.9,1.24,0.03,43.0,173.37,83.19,2.78,0.83,0.06,0.92,0.98,46.2,43.83,94.9,1.1,0.0,1.39,1.27,0.03,0.06,0.0,0.0,11.05,0.8,0.71,52.9
264,59bf127b,Tiemoué Bakayoko,Milan,Serie A,185,72,Midfielder,Right,France,27.36,Tiemoué Bakayoko - 27.36 - Milan,0.1,0.05,0.1,0.0,0.0,0.37,0.0,0.06,0.06,0.05,0.12,0.84,0.21,25.0,0.13,0.5,17.2,0.0,0.08,0.04,0.04,47.65,53.99,88.3,889.73,185.35,19.45,22.12,87.9,19.87,21.6,92.0,6.97,8.23,84.7,0.47,3.41,0.52,0.0,3.04,52.73,1.26,1.26,0.05,8.49,1.73,0.1,0.0,0.0,0.0,0.0,42.93,5.77,5.29,10.38,39.89,1.83,0.0,0.31,0.21,0.52,1.05,1.26,1.57,1.21,0.0,0.05,0.05,0.1,0.16,0.1,0.0,0.0,0.0,0.0,0.05,0.05,3.88,2.52,1.36,2.04,0.47,1.05,2.25,46.5,1.21,19.81,6.19,31.2,6.66,10.59,2.57,1.47,0.21,0.0,1.83,5.71,1.89,0.0,66.46,2.25,16.14,43.19,9.85,1.0,65.63,0.79,1.1,71.4,0.79,0.0,40.1,172.92,70.66,2.57,0.63,0.05,0.63,0.89,48.43,45.76,94.5,1.21,0.0,2.57,2.73,0.05,0.05,0.05,0.0,9.33,2.62,1.78,59.5
265,d44360be,Filippo Bandinelli,Empoli,Serie A,180,70,Midfielder,Left,,26.73,Filippo Bandinelli - 26.73 - Empoli,0.22,0.11,0.22,0.0,0.0,0.45,0.0,0.17,0.17,0.11,0.28,2.12,0.67,31.6,0.11,0.33,15.3,0.0,0.08,0.06,0.06,26.24,34.39,76.3,470.32,154.54,11.84,13.4,88.3,11.5,13.62,84.4,2.46,5.36,45.8,1.45,2.23,2.34,0.56,4.35,32.72,1.67,0.45,0.22,6.59,1.01,2.23,0.45,0.0,0.11,0.0,23.78,4.13,6.48,26.35,5.92,0.78,0.78,0.11,0.34,0.78,1.12,1.23,2.9,2.23,0.34,0.11,0.11,0.11,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,2.46,1.01,1.23,1.01,0.22,0.67,1.56,42.9,0.89,18.98,4.69,24.7,6.03,8.6,4.35,1.45,0.22,0.0,1.34,3.8,1.34,0.0,47.9,2.79,10.5,21.33,20.1,3.24,46.23,0.89,2.12,42.1,1.01,0.45,31.6,158.23,101.39,4.8,2.01,0.78,1.45,1.79,36.29,30.48,84.0,4.35,0.0,2.23,1.01,0.34,0.0,0.11,0.0,8.26,0.78,1.34,36.8
266,6928979a,Nicolò Barella,Inter,Serie A,172,68,Midfielder,Right,Italy,24.88,Nicolò Barella - 24.88 - Inter,0.07,0.24,0.07,0.0,0.0,0.19,0.02,0.12,0.12,0.2,0.32,1.48,0.27,18.0,0.05,0.27,20.4,0.0,0.08,-0.05,-0.05,48.96,58.39,83.9,852.35,261.86,24.25,26.58,91.2,18.37,21.41,85.8,5.35,7.95,67.3,1.75,4.69,2.09,0.49,5.64,57.42,0.97,0.51,0.22,9.45,1.46,1.82,0.07,0.05,0.0,0.0,43.18,7.68,7.53,7.56,48.74,0.78,0.39,0.29,0.24,0.68,1.53,1.07,3.52,2.96,0.05,0.22,0.15,0.07,0.07,0.46,0.36,0.0,0.02,0.05,0.02,0.0,1.99,1.17,0.68,0.97,0.34,0.39,1.68,23.2,1.29,15.41,4.11,26.7,4.23,7.24,3.94,1.31,0.24,0.0,0.95,2.94,0.49,0.0,68.93,1.53,12.42,37.05,25.12,2.41,68.11,1.04,1.65,63.2,1.09,0.02,52.7,302.9,159.4,6.44,2.65,0.51,1.46,1.41,59.94,54.33,90.6,4.88,0.0,1.19,1.56,0.07,0.02,0.02,0.0,8.26,0.73,0.63,53.6
267,ea06dd97,Daniele Baselli,Torino,Serie A,182,70,Midfielder,Right,Italy,29.78,Daniele Baselli - 29.78 - Torino,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.1,0.1,0.1,0.2,0.83,0.33,40.0,0.0,0.0,20.3,0.33,0.11,-0.1,-0.1,38.57,51.43,75.0,764.08,243.78,15.19,19.37,78.4,15.19,19.2,79.1,6.85,9.85,69.5,1.67,4.68,0.67,0.0,4.68,46.75,4.68,2.0,0.0,6.85,2.84,0.83,2.34,0.33,1.34,0.5,32.23,7.68,11.52,4.68,40.58,3.84,0.0,0.67,0.67,0.67,1.67,1.0,2.5,1.5,0.83,0.0,0.0,0.0,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,2.17,1.67,0.5,1.0,0.67,1.0,2.34,42.9,1.34,22.71,7.51,33.1,9.02,9.52,4.17,1.0,0.0,0.0,1.5,3.67,1.67,0.0,61.45,2.17,14.36,35.73,14.69,1.17,56.44,0.83,1.17,71.4,0.83,0.0,34.23,196.7,96.01,4.51,1.17,0.17,1.0,0.33,42.41,36.73,86.6,2.5,0.0,2.0,1.84,0.17,0.0,0.0,0.0,12.36,2.0,2.84,41.4
268,d3d758d8,Valon Behrami,Genoa,Serie A,184,78,Midfielder,Right,Switzerland,36.68,Valon Behrami - 36.68 - Genoa,0.0,0.0,0.0,0.0,0.0,0.57,0.1,0.05,0.05,0.02,0.06,0.48,0.1,20.0,0.0,0.0,14.0,0.0,0.09,-0.05,-0.05,15.4,21.19,72.6,245.48,84.39,7.79,10.17,76.6,5.51,6.94,79.5,1.43,2.57,55.6,0.29,1.33,0.19,0.0,1.62,20.53,0.67,0.38,0.1,3.99,0.19,0.48,0.0,0.0,0.0,0.0,13.21,3.61,4.37,1.43,16.63,1.71,0.29,0.1,0.0,0.19,1.05,1.52,0.76,0.57,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.09,1.24,0.95,0.95,0.19,0.76,1.81,42.1,1.05,26.71,6.18,23.1,10.36,12.93,3.42,1.9,0.38,0.0,0.86,2.95,1.62,0.1,29.75,1.62,8.27,15.02,7.32,0.95,29.18,0.19,0.38,50.0,0.29,0.0,14.16,66.34,31.84,1.14,0.19,0.0,0.57,0.38,19.77,14.92,75.5,1.62,0.1,2.57,2.09,0.0,0.0,0.0,0.0,7.13,1.33,2.47,35.0
269,db092d3b,Ismaël Bennacer,Milan,Serie A,175,70,Midfielder,Left,Algeria,24.07,Ismaël Bennacer - 24.07 - Milan,0.05,0.1,0.05,0.0,0.0,0.29,0.0,0.03,0.03,0.08,0.12,0.67,0.14,21.4,0.07,0.33,22.9,0.1,0.05,0.01,0.01,57.53,67.54,85.2,1107.9,325.56,24.0,25.98,92.4,24.29,27.27,89.1,8.27,12.51,66.2,0.96,6.06,0.72,0.19,5.58,63.54,3.99,2.93,0.14,9.91,2.84,0.96,1.01,0.29,0.38,0.05,50.6,5.24,11.69,58.25,6.64,1.97,0.05,0.1,0.43,1.15,1.44,0.96,2.16,1.2,0.43,0.14,0.1,0.24,0.05,0.19,0.19,0.0,0.0,0.0,0.0,0.0,2.84,1.92,1.4,1.35,0.1,1.3,2.74,47.4,1.44,21.12,7.07,33.5,7.79,10.92,2.41,1.2,0.24,0.0,1.92,4.76,1.49,0.0,78.65,2.93,21.89,49.74,13.13,0.53,75.33,1.92,2.36,81.6,1.97,0.0,57.15,341.38,154.7,5.24,1.3,0.1,1.25,1.49,57.92,54.6,94.3,1.2,0.0,1.25,2.74,0.0,0.0,0.05,0.0,11.5,0.87,1.44,37.5
270,3b8674e6,Rodrigo Bentancur,Juventus,Serie A,185,73,Midfielder,Right,Uruguay,24.55,Rodrigo Bentancur - 24.55 - Juventus,0.0,0.15,0.0,0.0,0.0,0.22,0.03,0.02,0.02,0.08,0.11,0.52,0.12,23.5,0.0,0.0,23.0,0.0,0.04,-0.02,-0.02,56.21,64.05,87.8,1067.24,251.92,21.92,23.86,91.9,26.35,28.81,91.5,7.13,9.38,76.1,1.14,5.38,0.68,0.15,4.95,62.3,1.75,1.26,0.15,10.95,1.63,0.46,0.37,0.15,0.15,0.0,52.64,4.64,6.76,12.42,48.52,1.69,0.12,0.12,0.12,0.58,1.48,1.41,2.64,2.06,0.18,0.0,0.12,0.03,0.25,0.34,0.25,0.0,0.0,0.03,0.0,0.06,2.58,1.72,0.95,1.26,0.37,0.55,1.94,28.6,1.38,21.68,6.0,27.7,6.64,10.7,4.34,1.94,0.52,0.0,2.31,4.89,1.45,0.06,74.07,3.51,18.05,45.66,15.22,0.95,72.54,0.58,0.86,67.9,0.65,0.03,52.06,252.78,121.79,4.09,1.51,0.18,0.8,1.14,56.21,52.92,94.1,1.81,0.03,1.91,1.17,0.06,0.0,0.0,0.0,10.18,1.38,1.14,54.9
